rng_name,rands/second,Seed,d,g,test_name,ntup,tsamples,psamples,p-value,Assessment
tt800,7.16e+07,4107320559,102,056,sts_serial,5,100000,100,0.57429720,PASSED
tt800,7.16e+07,4107320559,102,056,sts_serial,5,100000,100,0.22689004,PASSED
tt800,7.16e+07,4107320559,102,056,sts_serial,6,100000,100,0.86275552,PASSED
tt800,7.16e+07,4107320559,102,056,sts_serial,6,100000,100,0.82086971,PASSED
tt800,7.16e+07,4107320559,102,056,sts_serial,7,100000,100,0.68567790,PASSED
tt800,7.16e+07,4107320559,102,056,sts_serial,7,100000,100,0.68629371,PASSED
tt800,7.16e+07,4107320559,102,056,sts_serial,8,100000,100,0.26435179,PASSED
tt800,7.16e+07,4107320559,102,056,sts_serial,8,100000,100,0.27223744,PASSED
tt800,7.16e+07,4107320559,102,056,sts_serial,9,100000,100,0.20300028,PASSED
tt800,7.16e+07,4107320559,102,056,sts_serial,9,100000,100,0.09019797,PASSED
tt800,7.16e+07,4107320559,102,056,sts_serial,10,100000,100,0.01727845,PASSED
tt800,7.16e+07,4107320559,102,056,sts_serial,10,100000,100,0.79910362,PASSED
tt800,7.16e+07,4107320559,102,056,sts_serial,11,100000,100,0.10652792,PASSED
tt800,7.16e+07,4107320559,102,056,sts_serial,11,100000,100,0.47669133,PASSED
tt800,7.16e+07,4107320559,102,056,sts_serial,12,100000,100,0.18094768,PASSED
tt800,7.16e+07,4107320559,102,056,sts_serial,12,100000,100,0.77349534,PASSED
tt800,7.16e+07,4107320559,102,056,sts_serial,13,100000,100,0.70715049,PASSED
tt800,7.16e+07,4107320559,102,056,sts_serial,13,100000,100,0.63905951,PASSED
tt800,7.16e+07,4107320559,102,056,sts_serial,14,100000,100,0.12859445,PASSED
tt800,7.16e+07,4107320559,102,056,sts_serial,14,100000,100,0.52996260,PASSED
tt800,7.16e+07,4107320559,102,056,sts_serial,15,100000,100,0.47246118,PASSED
tt800,7.16e+07,4107320559,102,056,sts_serial,15,100000,100,0.81464784,PASSED
tt800,7.16e+07,4107320559,102,056,sts_serial,16,100000,100,0.67227184,PASSED
tt800,7.16e+07,4107320559,102,056,sts_serial,16,100000,100,0.62562035,PASSED
uni,1.49e+08,1724832873,102,057,sts_serial,1,100000,100,0.72036950,PASSED
uni,1.49e+08,1724832873,102,057,sts_serial,2,100000,100,0.47491402,PASSED
uni,1.49e+08,1724832873,102,057,sts_serial,3,100000,100,0.27313723,PASSED
uni,1.49e+08,1724832873,102,057,sts_serial,3,100000,100,0.81017728,PASSED
uni,1.49e+08,1724832873,102,057,sts_serial,4,100000,100,0.18108747,PASSED
uni,1.49e+08,1724832873,102,057,sts_serial,4,100000,100,0.84440198,PASSED
uni,1.49e+08,1724832873,102,057,sts_serial,5,100000,100,0.80990508,PASSED
uni,1.49e+08,1724832873,102,057,sts_serial,5,100000,100,0.83453412,PASSED
uni,1.49e+08,1724832873,102,057,sts_serial,6,100000,100,0.77339969,PASSED
uni,1.49e+08,1724832873,102,057,sts_serial,6,100000,100,0.65087039,PASSED
uni,1.49e+08,1724832873,102,057,sts_serial,7,100000,100,0.62623696,PASSED
uni,1.49e+08,1724832873,102,057,sts_serial,7,100000,100,0.87887726,PASSED
uni,1.49e+08,1724832873,102,057,sts_serial,8,100000,100,0.63565812,PASSED
uni,1.49e+08,1724832873,102,057,sts_serial,8,100000,100,0.68412383,PASSED
uni,1.49e+08,1724832873,102,057,sts_serial,9,100000,100,0.37336089,PASSED
uni,1.49e+08,1724832873,102,057,sts_serial,9,100000,100,0.14421925,PASSED
uni,1.49e+08,1724832873,102,057,sts_serial,10,100000,100,0.51990991,PASSED
uni,1.49e+08,1724832873,102,057,sts_serial,10,100000,100,0.70376211,PASSED
uni,1.49e+08,1724832873,102,057,sts_serial,11,100000,100,0.05131391,PASSED
uni,1.49e+08,1724832873,102,057,sts_serial,11,100000,100,0.25628856,PASSED
uni,1.49e+08,1724832873,102,057,sts_serial,12,100000,100,0.97856741,PASSED
uni,1.49e+08,1724832873,102,057,sts_serial,12,100000,100,0.32108401,PASSED
uni,1.49e+08,1724832873,102,057,sts_serial,13,100000,100,0.98289682,PASSED
uni,1.49e+08,1724832873,102,057,sts_serial,13,100000,100,0.95641958,PASSED
uni,1.49e+08,1724832873,102,057,sts_serial,14,100000,100,0.87100250,PASSED
uni,1.49e+08,1724832873,102,057,sts_serial,14,100000,100,0.75188201,PASSED
uni,1.49e+08,1724832873,102,057,sts_serial,15,100000,100,0.91009898,PASSED
uni,1.49e+08,1724832873,102,057,sts_serial,15,100000,100,0.95962886,PASSED
uni,1.49e+08,1724832873,102,057,sts_serial,16,100000,100,0.54155913,PASSED
uni,1.49e+08,1724832873,102,057,sts_serial,16,100000,100,0.72635724,PASSED
uni,1.49e+08,2480983362,102,057,sts_serial,1,100000,100,0.72036950,PASSED
uni,1.49e+08,2480983362,102,057,sts_serial,2,100000,100,0.47491402,PASSED
uni,1.49e+08,2480983362,102,057,sts_serial,3,100000,100,0.27313723,PASSED
uni,1.49e+08,2480983362,102,057,sts_serial,3,100000,100,0.81017728,PASSED
uni,1.49e+08,2480983362,102,057,sts_serial,4,100000,100,0.18108747,PASSED
uni,1.49e+08,2480983362,102,057,sts_serial,4,100000,100,0.84440198,PASSED
uni,1.49e+08,2480983362,102,057,sts_serial,5,100000,100,0.80990508,PASSED
uni,1.49e+08,2480983362,102,057,sts_serial,5,100000,100,0.83453412,PASSED
uni,1.49e+08,2480983362,102,057,sts_serial,6,100000,100,0.77339969,PASSED
uni,1.49e+08,2480983362,102,057,sts_serial,6,100000,100,0.65087039,PASSED
uni,1.49e+08,2480983362,102,057,sts_serial,7,100000,100,0.62623696,PASSED
uni,1.49e+08,2480983362,102,057,sts_serial,7,100000,100,0.87887726,PASSED
uni,1.49e+08,2480983362,102,057,sts_serial,8,100000,100,0.63565812,PASSED
uni,1.49e+08,2480983362,102,057,sts_serial,8,100000,100,0.68412383,PASSED
uni,1.49e+08,2480983362,102,057,sts_serial,9,100000,100,0.37336089,PASSED
uni,1.49e+08,2480983362,102,057,sts_serial,9,100000,100,0.14421925,PASSED
uni,1.49e+08,2480983362,102,057,sts_serial,10,100000,100,0.51990991,PASSED
uni,1.49e+08,2480983362,102,057,sts_serial,10,100000,100,0.70376211,PASSED
uni,1.49e+08,2480983362,102,057,sts_serial,11,100000,100,0.05131391,PASSED
uni,1.49e+08,2480983362,102,057,sts_serial,11,100000,100,0.25628856,PASSED
uni,1.49e+08,2480983362,102,057,sts_serial,12,100000,100,0.97856741,PASSED
uni,1.49e+08,2480983362,102,057,sts_serial,12,100000,100,0.32108401,PASSED
uni,1.49e+08,2480983362,102,057,sts_serial,13,100000,100,0.98289682,PASSED
uni,1.49e+08,2480983362,102,057,sts_serial,13,100000,100,0.95641958,PASSED
uni,1.49e+08,2480983362,102,057,sts_serial,14,100000,100,0.87100250,PASSED
uni,1.49e+08,2480983362,102,057,sts_serial,14,100000,100,0.75188201,PASSED
uni,1.49e+08,2480983362,102,057,sts_serial,15,100000,100,0.91009898,PASSED
uni,1.49e+08,2480983362,102,057,sts_serial,15,100000,100,0.95962886,PASSED
uni,1.49e+08,2480983362,102,057,sts_serial,16,100000,100,0.54155913,PASSED
uni,1.49e+08,2480983362,102,057,sts_serial,16,100000,100,0.72635724,PASSED
uni,1.58e+08,3243151734,102,057,sts_serial,1,100000,100,0.72036950,PASSED
uni,1.58e+08,3243151734,102,057,sts_serial,2,100000,100,0.47491402,PASSED
uni,1.58e+08,3243151734,102,057,sts_serial,3,100000,100,0.27313723,PASSED
uni,1.58e+08,3243151734,102,057,sts_serial,3,100000,100,0.81017728,PASSED
uni,1.58e+08,3243151734,102,057,sts_serial,4,100000,100,0.18108747,PASSED
uni,1.58e+08,3243151734,102,057,sts_serial,4,100000,100,0.84440198,PASSED
uni,1.58e+08,3243151734,102,057,sts_serial,5,100000,100,0.80990508,PASSED
uni,1.58e+08,3243151734,102,057,sts_serial,5,100000,100,0.83453412,PASSED
uni,1.58e+08,3243151734,102,057,sts_serial,6,100000,100,0.77339969,PASSED
uni,1.58e+08,3243151734,102,057,sts_serial,6,100000,100,0.65087039,PASSED
uni,1.58e+08,3243151734,102,057,sts_serial,7,100000,100,0.62623696,PASSED
uni,1.58e+08,3243151734,102,057,sts_serial,7,100000,100,0.87887726,PASSED
uni,1.58e+08,3243151734,102,057,sts_serial,8,100000,100,0.63565812,PASSED
uni,1.58e+08,3243151734,102,057,sts_serial,8,100000,100,0.68412383,PASSED
uni,1.58e+08,3243151734,102,057,sts_serial,9,100000,100,0.37336089,PASSED
uni,1.58e+08,3243151734,102,057,sts_serial,9,100000,100,0.14421925,PASSED
uni,1.58e+08,3243151734,102,057,sts_serial,10,100000,100,0.51990991,PASSED
uni,1.58e+08,3243151734,102,057,sts_serial,10,100000,100,0.70376211,PASSED
uni,1.58e+08,3243151734,102,057,sts_serial,11,100000,100,0.05131391,PASSED
uni,1.58e+08,3243151734,102,057,sts_serial,11,100000,100,0.25628856,PASSED
uni,1.58e+08,3243151734,102,057,sts_serial,12,100000,100,0.97856741,PASSED
uni,1.58e+08,3243151734,102,057,sts_serial,12,100000,100,0.32108401,PASSED
uni,1.58e+08,3243151734,102,057,sts_serial,13,100000,100,0.98289682,PASSED
uni,1.58e+08,3243151734,102,057,sts_serial,13,100000,100,0.95641958,PASSED
uni,1.58e+08,3243151734,102,057,sts_serial,14,100000,100,0.87100250,PASSED
uni,1.58e+08,3243151734,102,057,sts_serial,14,100000,100,0.75188201,PASSED
uni,1.58e+08,3243151734,102,057,sts_serial,15,100000,100,0.91009898,PASSED
uni,1.58e+08,3243151734,102,057,sts_serial,15,100000,100,0.95962886,PASSED
uni,1.58e+08,3243151734,102,057,sts_serial,16,100000,100,0.54155913,PASSED
uni,1.58e+08,3243151734,102,057,sts_serial,16,100000,100,0.72635724,PASSED
uni,1.36e+08,3369858287,102,057,sts_serial,1,100000,100,0.72036950,PASSED
uni,1.36e+08,3369858287,102,057,sts_serial,2,100000,100,0.47491402,PASSED
uni,1.36e+08,3369858287,102,057,sts_serial,3,100000,100,0.27313723,PASSED
uni,1.36e+08,3369858287,102,057,sts_serial,3,100000,100,0.81017728,PASSED
uni,1.36e+08,3369858287,102,057,sts_serial,4,100000,100,0.18108747,PASSED
uni,1.36e+08,3369858287,102,057,sts_serial,4,100000,100,0.84440198,PASSED
uni,1.36e+08,3369858287,102,057,sts_serial,5,100000,100,0.80990508,PASSED
uni,1.36e+08,3369858287,102,057,sts_serial,5,100000,100,0.83453412,PASSED
uni,1.36e+08,3369858287,102,057,sts_serial,6,100000,100,0.77339969,PASSED
uni,1.36e+08,3369858287,102,057,sts_serial,6,100000,100,0.65087039,PASSED
uni,1.36e+08,3369858287,102,057,sts_serial,7,100000,100,0.62623696,PASSED
uni,1.36e+08,3369858287,102,057,sts_serial,7,100000,100,0.87887726,PASSED
uni,1.36e+08,3369858287,102,057,sts_serial,8,100000,100,0.63565812,PASSED
uni,1.36e+08,3369858287,102,057,sts_serial,8,100000,100,0.68412383,PASSED
uni,1.36e+08,3369858287,102,057,sts_serial,9,100000,100,0.37336089,PASSED
uni,1.36e+08,3369858287,102,057,sts_serial,9,100000,100,0.14421925,PASSED
uni,1.36e+08,3369858287,102,057,sts_serial,10,100000,100,0.51990991,PASSED
uni,1.36e+08,3369858287,102,057,sts_serial,10,100000,100,0.70376211,PASSED
uni,1.36e+08,3369858287,102,057,sts_serial,11,100000,100,0.05131391,PASSED
uni,1.36e+08,3369858287,102,057,sts_serial,11,100000,100,0.25628856,PASSED
uni,1.36e+08,3369858287,102,057,sts_serial,12,100000,100,0.97856741,PASSED
uni,1.36e+08,3369858287,102,057,sts_serial,12,100000,100,0.32108401,PASSED
uni,1.36e+08,3369858287,102,057,sts_serial,13,100000,100,0.98289682,PASSED
uni,1.36e+08,3369858287,102,057,sts_serial,13,100000,100,0.95641958,PASSED
uni,1.36e+08,3369858287,102,057,sts_serial,14,100000,100,0.87100250,PASSED
uni,1.36e+08,3369858287,102,057,sts_serial,14,100000,100,0.75188201,PASSED
uni,1.36e+08,3369858287,102,057,sts_serial,15,100000,100,0.91009898,PASSED
uni,1.36e+08,3369858287,102,057,sts_serial,15,100000,100,0.95962886,PASSED
uni,1.36e+08,3369858287,102,057,sts_serial,16,100000,100,0.54155913,PASSED
uni,1.36e+08,3369858287,102,057,sts_serial,16,100000,100,0.72635724,PASSED
uni,1.20e+08,3487098364,102,057,sts_serial,1,100000,100,0.72036950,PASSED
uni,1.20e+08,3487098364,102,057,sts_serial,2,100000,100,0.47491402,PASSED
uni,1.20e+08,3487098364,102,057,sts_serial,3,100000,100,0.27313723,PASSED
uni,1.20e+08,3487098364,102,057,sts_serial,3,100000,100,0.81017728,PASSED
uni,1.20e+08,3487098364,102,057,sts_serial,4,100000,100,0.18108747,PASSED
uni,1.20e+08,3487098364,102,057,sts_serial,4,100000,100,0.84440198,PASSED
uni,1.20e+08,3487098364,102,057,sts_serial,5,100000,100,0.80990508,PASSED
uni,1.20e+08,3487098364,102,057,sts_serial,5,100000,100,0.83453412,PASSED
uni,1.20e+08,3487098364,102,057,sts_serial,6,100000,100,0.77339969,PASSED
uni,1.20e+08,3487098364,102,057,sts_serial,6,100000,100,0.65087039,PASSED
uni,1.20e+08,3487098364,102,057,sts_serial,7,100000,100,0.62623696,PASSED
uni,1.20e+08,3487098364,102,057,sts_serial,7,100000,100,0.87887726,PASSED
uni,1.20e+08,3487098364,102,057,sts_serial,8,100000,100,0.63565812,PASSED
uni,1.20e+08,3487098364,102,057,sts_serial,8,100000,100,0.68412383,PASSED
uni,1.20e+08,3487098364,102,057,sts_serial,9,100000,100,0.37336089,PASSED
uni,1.20e+08,3487098364,102,057,sts_serial,9,100000,100,0.14421925,PASSED
uni,1.20e+08,3487098364,102,057,sts_serial,10,100000,100,0.51990991,PASSED
uni,1.20e+08,3487098364,102,057,sts_serial,10,100000,100,0.70376211,PASSED
uni,1.20e+08,3487098364,102,057,sts_serial,11,100000,100,0.05131391,PASSED
uni,1.20e+08,3487098364,102,057,sts_serial,11,100000,100,0.25628856,PASSED
uni,1.20e+08,3487098364,102,057,sts_serial,12,100000,100,0.97856741,PASSED
uni,1.20e+08,3487098364,102,057,sts_serial,12,100000,100,0.32108401,PASSED
uni,1.20e+08,3487098364,102,057,sts_serial,13,100000,100,0.98289682,PASSED
uni,1.20e+08,3487098364,102,057,sts_serial,13,100000,100,0.95641958,PASSED
uni,1.20e+08,3487098364,102,057,sts_serial,14,100000,100,0.87100250,PASSED
uni,1.20e+08,3487098364,102,057,sts_serial,14,100000,100,0.75188201,PASSED
uni,1.20e+08,3487098364,102,057,sts_serial,15,100000,100,0.91009898,PASSED
uni,1.20e+08,3487098364,102,057,sts_serial,15,100000,100,0.95962886,PASSED
uni,1.20e+08,3487098364,102,057,sts_serial,16,100000,100,0.54155913,PASSED
uni,1.20e+08,3487098364,102,057,sts_serial,16,100000,100,0.72635724,PASSED
uni,1.59e+08,3517574897,102,057,sts_serial,1,100000,100,0.72036950,PASSED
uni,1.59e+08,3517574897,102,057,sts_serial,2,100000,100,0.47491402,PASSED
uni,1.59e+08,3517574897,102,057,sts_serial,3,100000,100,0.27313723,PASSED
uni,1.59e+08,3517574897,102,057,sts_serial,3,100000,100,0.81017728,PASSED
uni,1.59e+08,3517574897,102,057,sts_serial,4,100000,100,0.18108747,PASSED
uni,1.59e+08,3517574897,102,057,sts_serial,4,100000,100,0.84440198,PASSED
uni,1.59e+08,3517574897,102,057,sts_serial,5,100000,100,0.80990508,PASSED
uni,1.59e+08,3517574897,102,057,sts_serial,5,100000,100,0.83453412,PASSED
uni,1.59e+08,3517574897,102,057,sts_serial,6,100000,100,0.77339969,PASSED
uni,1.59e+08,3517574897,102,057,sts_serial,6,100000,100,0.65087039,PASSED
uni,1.59e+08,3517574897,102,057,sts_serial,7,100000,100,0.62623696,PASSED
uni,1.59e+08,3517574897,102,057,sts_serial,7,100000,100,0.87887726,PASSED
uni,1.59e+08,3517574897,102,057,sts_serial,8,100000,100,0.63565812,PASSED
uni,1.59e+08,3517574897,102,057,sts_serial,8,100000,100,0.68412383,PASSED
uni,1.59e+08,3517574897,102,057,sts_serial,9,100000,100,0.37336089,PASSED
uni,1.59e+08,3517574897,102,057,sts_serial,9,100000,100,0.14421925,PASSED
uni,1.59e+08,3517574897,102,057,sts_serial,10,100000,100,0.51990991,PASSED
uni,1.59e+08,3517574897,102,057,sts_serial,10,100000,100,0.70376211,PASSED
uni,1.59e+08,3517574897,102,057,sts_serial,11,100000,100,0.05131391,PASSED
uni,1.59e+08,3517574897,102,057,sts_serial,11,100000,100,0.25628856,PASSED
uni,1.59e+08,3517574897,102,057,sts_serial,12,100000,100,0.97856741,PASSED
uni,1.59e+08,3517574897,102,057,sts_serial,12,100000,100,0.32108401,PASSED
uni,1.59e+08,3517574897,102,057,sts_serial,13,100000,100,0.98289682,PASSED
uni,1.59e+08,3517574897,102,057,sts_serial,13,100000,100,0.95641958,PASSED
uni,1.59e+08,3517574897,102,057,sts_serial,14,100000,100,0.87100250,PASSED
uni,1.59e+08,3517574897,102,057,sts_serial,14,100000,100,0.75188201,PASSED
uni,1.59e+08,3517574897,102,057,sts_serial,15,100000,100,0.91009898,PASSED
uni,1.59e+08,3517574897,102,057,sts_serial,15,100000,100,0.95962886,PASSED
uni,1.59e+08,3517574897,102,057,sts_serial,16,100000,100,0.54155913,PASSED
uni,1.59e+08,3517574897,102,057,sts_serial,16,100000,100,0.72635724,PASSED
uni,1.22e+08,3975693887,102,057,sts_serial,1,100000,100,0.72036950,PASSED
uni,1.22e+08,3975693887,102,057,sts_serial,2,100000,100,0.47491402,PASSED
uni,1.22e+08,3975693887,102,057,sts_serial,3,100000,100,0.27313723,PASSED
uni,1.22e+08,3975693887,102,057,sts_serial,3,100000,100,0.81017728,PASSED
uni,1.22e+08,3975693887,102,057,sts_serial,4,100000,100,0.18108747,PASSED
uni,1.22e+08,3975693887,102,057,sts_serial,4,100000,100,0.84440198,PASSED
uni,1.22e+08,3975693887,102,057,sts_serial,5,100000,100,0.80990508,PASSED
uni,1.22e+08,3975693887,102,057,sts_serial,5,100000,100,0.83453412,PASSED
uni,1.22e+08,3975693887,102,057,sts_serial,6,100000,100,0.77339969,PASSED
uni,1.22e+08,3975693887,102,057,sts_serial,6,100000,100,0.65087039,PASSED
uni,1.22e+08,3975693887,102,057,sts_serial,7,100000,100,0.62623696,PASSED
uni,1.22e+08,3975693887,102,057,sts_serial,7,100000,100,0.87887726,PASSED
uni,1.22e+08,3975693887,102,057,sts_serial,8,100000,100,0.63565812,PASSED
uni,1.22e+08,3975693887,102,057,sts_serial,8,100000,100,0.68412383,PASSED
uni,1.22e+08,3975693887,102,057,sts_serial,9,100000,100,0.37336089,PASSED
uni,1.22e+08,3975693887,102,057,sts_serial,9,100000,100,0.14421925,PASSED
uni,1.22e+08,3975693887,102,057,sts_serial,10,100000,100,0.51990991,PASSED
uni,1.22e+08,3975693887,102,057,sts_serial,10,100000,100,0.70376211,PASSED
uni,1.22e+08,3975693887,102,057,sts_serial,11,100000,100,0.05131391,PASSED
uni,1.22e+08,3975693887,102,057,sts_serial,11,100000,100,0.25628856,PASSED
uni,1.22e+08,3975693887,102,057,sts_serial,12,100000,100,0.97856741,PASSED
uni,1.22e+08,3975693887,102,057,sts_serial,12,100000,100,0.32108401,PASSED
uni,1.22e+08,3975693887,102,057,sts_serial,13,100000,100,0.98289682,PASSED
uni,1.22e+08,3975693887,102,057,sts_serial,13,100000,100,0.95641958,PASSED
uni,1.22e+08,3975693887,102,057,sts_serial,14,100000,100,0.87100250,PASSED
uni,1.22e+08,3975693887,102,057,sts_serial,14,100000,100,0.75188201,PASSED
uni,1.22e+08,3975693887,102,057,sts_serial,15,100000,100,0.91009898,PASSED
uni,1.22e+08,3975693887,102,057,sts_serial,15,100000,100,0.95962886,PASSED
uni,1.22e+08,3975693887,102,057,sts_serial,16,100000,100,0.54155913,PASSED
uni,1.22e+08,3975693887,102,057,sts_serial,16,100000,100,0.72635724,PASSED
uni,1.05e+08,719969804,102,057,sts_serial,1,100000,100,0.72036950,PASSED
uni,1.05e+08,719969804,102,057,sts_serial,2,100000,100,0.47491402,PASSED
uni,1.05e+08,719969804,102,057,sts_serial,3,100000,100,0.27313723,PASSED
uni,1.05e+08,719969804,102,057,sts_serial,3,100000,100,0.81017728,PASSED
uni,1.05e+08,719969804,102,057,sts_serial,4,100000,100,0.18108747,PASSED
uni,1.05e+08,719969804,102,057,sts_serial,4,100000,100,0.84440198,PASSED
uni,1.05e+08,719969804,102,057,sts_serial,5,100000,100,0.80990508,PASSED
uni,1.05e+08,719969804,102,057,sts_serial,5,100000,100,0.83453412,PASSED
uni,1.05e+08,719969804,102,057,sts_serial,6,100000,100,0.77339969,PASSED
uni,1.05e+08,719969804,102,057,sts_serial,6,100000,100,0.65087039,PASSED
uni,1.05e+08,719969804,102,057,sts_serial,7,100000,100,0.62623696,PASSED
uni,1.05e+08,719969804,102,057,sts_serial,7,100000,100,0.87887726,PASSED
uni,1.05e+08,719969804,102,057,sts_serial,8,100000,100,0.63565812,PASSED
uni,1.05e+08,719969804,102,057,sts_serial,8,100000,100,0.68412383,PASSED
uni,1.05e+08,719969804,102,057,sts_serial,9,100000,100,0.37336089,PASSED
uni,1.05e+08,719969804,102,057,sts_serial,9,100000,100,0.14421925,PASSED
uni,1.05e+08,719969804,102,057,sts_serial,10,100000,100,0.51990991,PASSED
uni,1.05e+08,719969804,102,057,sts_serial,10,100000,100,0.70376211,PASSED
uni,1.05e+08,719969804,102,057,sts_serial,11,100000,100,0.05131391,PASSED
uni,1.05e+08,719969804,102,057,sts_serial,11,100000,100,0.25628856,PASSED
uni,1.05e+08,719969804,102,057,sts_serial,12,100000,100,0.97856741,PASSED
uni,1.05e+08,719969804,102,057,sts_serial,12,100000,100,0.32108401,PASSED
uni,1.05e+08,719969804,102,057,sts_serial,13,100000,100,0.98289682,PASSED
uni,1.05e+08,719969804,102,057,sts_serial,13,100000,100,0.95641958,PASSED
uni,1.05e+08,719969804,102,057,sts_serial,14,100000,100,0.87100250,PASSED
uni,1.05e+08,719969804,102,057,sts_serial,14,100000,100,0.75188201,PASSED
uni,1.05e+08,719969804,102,057,sts_serial,15,100000,100,0.91009898,PASSED
uni,1.05e+08,719969804,102,057,sts_serial,15,100000,100,0.95962886,PASSED
uni,1.05e+08,719969804,102,057,sts_serial,16,100000,100,0.54155913,PASSED
uni,1.05e+08,719969804,102,057,sts_serial,16,100000,100,0.72635724,PASSED
uni,1.60e+08,79606539,102,057,sts_serial,1,100000,100,0.72036950,PASSED
uni,1.60e+08,79606539,102,057,sts_serial,2,100000,100,0.47491402,PASSED
uni,1.60e+08,79606539,102,057,sts_serial,3,100000,100,0.27313723,PASSED
uni,1.60e+08,79606539,102,057,sts_serial,3,100000,100,0.81017728,PASSED
uni,1.60e+08,79606539,102,057,sts_serial,4,100000,100,0.18108747,PASSED
uni,1.60e+08,79606539,102,057,sts_serial,4,100000,100,0.84440198,PASSED
uni,1.60e+08,79606539,102,057,sts_serial,5,100000,100,0.80990508,PASSED
uni,1.60e+08,79606539,102,057,sts_serial,5,100000,100,0.83453412,PASSED
uni,1.60e+08,79606539,102,057,sts_serial,6,100000,100,0.77339969,PASSED
uni,1.60e+08,79606539,102,057,sts_serial,6,100000,100,0.65087039,PASSED
uni,1.60e+08,79606539,102,057,sts_serial,7,100000,100,0.62623696,PASSED
uni,1.60e+08,79606539,102,057,sts_serial,7,100000,100,0.87887726,PASSED
uni,1.60e+08,79606539,102,057,sts_serial,8,100000,100,0.63565812,PASSED
